fraction,name,similarity,sketch_kmers
0.002813444348298888,"ENA|CP003048|CP003048.1 Francisella tularensis TIGB03, complete genome.",0.4699999988079071,1823882
0.0027591082626785197,"ENA|CP002496|CP002496.1 Pseudomonas aeruginosa M18, complete genome.",0.13600000739097595,6181389
0.002696725050061711,"ENA|CP001055|CP001055.1 Elusimicrobium minutum Pei191, complete genome.",0.5059999823570251,1623837
0.0025123377623891517,"ENA|CP000911|CP000911.1 Brucella suis ATCC 23445 chromosome I, complete sequence.",0.4020000100135803,1904181
0.0023934291416201035,ENA|AM421808|AM421808.1 Neisseria meningitidis serogroup C FAM18 complete genome,0.3580000102519989,2037013
0.0023878682556743177,"ENA|CP003069|CP003069.1 Vibrio cholerae O1 str. 2010EL-1786 chromosome 1, complete sequence.",0.2460000067949295,2957546
0.0023787260196595664,"ENA|CP002419|CP002419.1 Neisseria meningitidis G2136, complete genome.",0.35600000619888306,2035873
0.002369535293173647,"ENA|CP001561|CP001561.1 Neisseria meningitidis alpha710, complete genome.",0.34599998593330383,2086620
0.0023507020579504423,"ENA|CP001235|CP001235.1 Vibrio cholerae O395 chromosome I, complete sequence.",0.2460000067949295,2911513
0.0023419587474470768,"ENA|FM999788|FM999788.1 Neisseria meningitidis 8013, complete genome",0.335999995470047,2123715
0.002314516347655726,"ENA|CP000379|CP000379.1 Burkholderia cenocepacia AU 1054 chromosome 2, complete sequence.",0.257999986410141,2733360
0.0022177073801129743,"ENA|CP002555|CP002555.1 Vibrio cholerae LMA3894-4 chromosome I, complete sequence.",0.25,2702841
0.002037907022362734,ENA|AJ965256|AJ965256.1 Dehalococcoides sp. CBDB1 complete genome,0.4480000138282776,1385998
0.0020273273273993314,"ENA|CP004080|CP004080.1 Dehalococcoides mccartyi BTF08, complete genome.",0.4300000071525574,1436520
0.0020149038578596828,"ENA|CP004079|CP004079.1 Dehalococcoides mccartyi DCMB5, complete genome.",0.4300000071525574,1427717
0.0018840293456373486,"ENA|CP000959|CP000959.1 Burkholderia cenocepacia MC0-3 chromosome 2, complete sequence.",0.18000000715255737,3189124
0.0018211458090667638,"ENA|CP001924|CP001924.1 Dehalococcoides sp. GT, complete genome.",0.41600000858306885,1333852
0.0017494690193346836,"ENA|CP001823|CP001823.1 Sphaerobacter thermophilus DSM 20745 chromosome 1, complete sequence.",0.1940000057220459,2747646
0.0015800029251160244,"ENA|CP000688|CP000688.1 Dehalococcoides sp. BAV1, complete genome.",0.3659999966621399,1315325
0.001578343738947708,"ENA|CP000077|CP000077.1 Sulfolobus acidocaldarius DSM 639, complete genome.",0.21799999475479126,2205979
0.0013997830754588674,"ENA|CP000378|CP000378.1 Burkholderia cenocepacia AU 1054 chromosome 1, complete sequence.",0.12999999523162842,3280754
0.0012949025136011227,"ENA|CP000526|CP000526.1 Burkholderia mallei SAVP1 chromosome I, complete sequence.",0.11800000071525574,3343577
0.0012844629636346333,"ENA|AP009510|AP009510.1 Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA, complete genome.",0.34599998593330383,1131102
0.0010031998206368189,"ENA|CP001800|CP001800.1 Sulfolobus solfataricus 98/2, complete genome.",0.12399999797344208,2465029
0.0010008592453270785,ENA|FN597644|FN597644.1 Bacillus amyloliquefaciens DSM7 complete genome,0.07800000160932541,3909621
0.0008975987563411452,"ENA|CP001072|CP001072.2 Helicobacter pylori Shi470, complete genome.",0.17399999499320984,1571771
0.000892144390663553,"ENA|AP012601|AP012601.1 Helicobacter pylori OK310 DNA, complete genome.",0.17000000178813934,1598978
0.000863250694418869,"ENA|CP003306|CP003306.1 Rickettsia rickettsii str. Colombia, complete genome.",0.20999999344348907,1252489
0.0008608538296073728,"ENA|CP003308|CP003308.1 Rickettsia philipii str. 364D, complete genome.",0.20600000023841858,1273264
0.0008550277239560047,"ENA|AP011943|AP011943.1 Helicobacter pylori F32 DNA, complete genome.",0.16599999368190765,1569381
0.0008418108798690525,"ENA|CP002080|CP002080.1 Acinetobacter oleivorans DR1, complete genome.",0.06199999898672104,4136939
0.0008353888232363576,"ENA|CP001275|CP001275.1 Thermomicrobium roseum DSM 5159, complete genome.",0.12600000202655792,2020107
0.0008129328622705009,"ENA|CP002331|CP002331.1 Helicobacter pylori India7, complete genome.",0.15000000596046448,1651276
0.0007860462848711833,"ENA|CP003419|CP003419.1 Helicobacter pylori XZ274, complete genome.",0.14800000190734863,1618239
0.0007733627195912063,"ENA|CP000675|CP000675.2 Legionella pneumophila str. Corby, complete genome.",0.06800000369548798,3465218
0.0007538464625803406,"ENA|CP002184|CP002184.1 Helicobacter pylori 908, complete genome.",0.14800000190734863,1551949
0.0007198100469042142,"ENA|CP002912|CP002912.1 Rickettsia heilongjiangensis 054, complete genome.",0.17399999499320984,1260448
0.0007191308924667582,"ENA|CP002091|CP002091.1 Bacillus anthracis str. H9401, complete genome.",0.041999999433755875,5216929
0.0006970316018870021,"ENA|CP002953|CP002953.1 Helicobacter pylori ELS37, complete genome.",0.12999999523162842,1633674
0.0006630874256530126,"ENA|CP002983|CP002983.1 Helicobacter pylori SNT49, complete genome.",0.12600000202655792,1603454
0.000644133526059883,ENA|FR746099|FR746099.1 Haloquadratum walsbyi C23 complete genome,0.06400000303983688,3066565
0.0006249066739976427,"ENA|CP003885|CP003885.1 Legionella pneumophila subsp. pneumophila LPE509, complete genome.",0.0560000017285347,3400035
0.000603567633939983,"ENA|CP000672|CP000672.1 Haemophilus influenzae PittGG, complete genome.",0.10000000149011612,1839002
0.0005988701604489128,ENA|AM180088|AM180088.1 Haloquadratum walsbyi DSM 16790 complete genome,0.05999999865889549,3041149
0.0005246731725129641,ENA|HE617159|HE617159.1 Bacillus amyloliquefaciens subsp. plantarum CAU B946 complete genome,0.03999999910593033,3996549
0.0005227274485671762,"ENA|CP004405|CP004405.1 Bacillus subtilis subsp. subtilis str. BAB-1, complete genome.",0.03999999910593033,3981728
0.0005159935510251329,ENA|FQ670178|FQ670178.1 Haemophilus influenzae F3031 complete genome,0.0820000022649765,1917285
0.0004899788000615003,"ENA|CP003838|CP003838.1 Bacillus methylotrophicus AS43.3, complete genome.",0.03799999877810478,3928710
0.0004895229340026768,"ENA|CP000671|CP000671.1 Haemophilus influenzae PittEE, complete genome.",0.08399999886751175,1775620
0.00048082915310430316,"ENA|CP003492|CP003492.1 Bacillus sp. JS, complete genome.",0.035999998450279236,4069533
0.0004793069322075312,"ENA|CP000912|CP000912.1 Brucella suis ATCC 23445 chromosome II, complete sequence.",0.10599999874830246,1377730
0.00047566409077952066,"ENA|CP002558|CP002558.1 Francisella cf. novicida 3523, complete genome.",0.07400000095367432,1958506
0.00044337616357311853,"ENA|CP001827|CP001827.1 Dehalococcoides sp. VS, complete genome.",0.09600000083446503,1407205
0.00043399073629257784,"ENA|CP001622|CP001622.1 Rhizobium leguminosarum bv. trifolii WSM1325, complete genome.",0.02800000086426735,4722573
0.00042032402457889027,"ENA|CP000027|CP000027.1 Dehalococcoides ethenogenes 195, complete genome.",0.09200000017881393,1392043
0.0003725343340560715,"ENA|CP002246|CP002246.1 Yersinia enterocolitica subsp. palearctica 105.5R(r), complete genome.",0.026000000536441803,4365653
0.0003464942858878947,"ENA|CP002084|CP002084.1 Dehalogenimonas lykanthroporepellens BL-DC-9, complete genome.",0.06599999964237213,1599589
0.00033812422663842274,"ENA|CP002365|CP002365.1 Lactococcus lactis subsp. lactis CV56, complete genome.",0.04399999976158142,2341423
0.0003125774899732129,"ENA|CP001025|CP001025.1 Burkholderia ambifaria MC40-6 chromosome 1, complete sequence.",0.02800000086426735,3401386
0.0003043228894875022,"ENA|AP012206|AP012206.1 Bradyrhizobium japonicum USDA 6 DNA, complete genome.",0.009999999776482582,9272373
0.00030326352426645903,"ENA|AE009950|AE009950.1 Pyrococcus furiosus DSM 3638, complete genome.",0.05000000074505806,1848019
0.00029139004209082804,"ENA|CP002275|CP002275.1 Mycobacterium indicus pranii MTCC 9506, complete genome.",0.01600000075995922,5548952
0.0002764628459159266,"ENA|CP003177|CP003177.1 Brucella abortus A13334 chromosome 2, complete sequence.",0.07400000095367432,1138312
0.0002603498287532666,"ENA|AM236080|AM236080.1 Rhizobium leguminosarum bv. viciae chromosome complete genome, strain 3841",0.01600000075995922,4957852
0.00025442473389907465,"ENA|CP000783|CP000783.1 Cronobacter sakazakii ATCC BAA-894, complete genome.",0.017999999225139618,4306685
0.00025333169681217353,"ENA|CP002544|CP002544.1 Odoribacter splanchnicus DSM 20712, complete genome.",0.017999999225139618,4288183
0.00024901991031255516,"ENA|CP003338|CP003338.1 Rickettsia australis str. Cutlack, complete genome.",0.05999999865889549,1264559
0.0002464084521161854,"ENA|CM000748|CM000748.1 Bacillus thuringiensis serovar thuringiensis str. T01001 chromosome, whole genome shotgun sequence.",0.012000000104308128,6256488
0.00023595283021640698,"ENA|CP001191|CP001191.1 Rhizobium leguminosarum bv. trifolii WSM2304, complete genome.",0.01600000075995922,4493259
0.00023475708819243953,"ENA|CP003933|CP003933.2 Sinorhizobium meliloti GR4, complete genome.",0.019999999552965164,3576391
0.00022869616291661967,"ENA|CP003422|CP003422.2 Paenibacillus mucilaginosus K02, complete genome.",0.00800000037997961,8710140
0.00022841215770739052,"ENA|CP003197|CP003197.1 Propionibacterium acnes TypeIA2 P.acn31, complete genome.",0.02800000086426735,2485521
0.0002281426967214445,"ENA|CP002097|CP002097.1 Corynebacterium pseudotuberculosis FRC41, complete genome.",0.029999999329447746,2317083
0.00022120152606752914,"ENA|CP002213|CP002213.2 Paenibacillus polymyxa SC2, complete genome.",0.012000000104308128,5616466
0.00022049131740743154,"ENA|CP005928|CP005928.1 Mycobacterium avium subsp. paratuberculosis MAP4, complete genome.",0.014000000432133675,4798657
0.00021327480005851413,ENA|FP929032|FP929032.1 Alistipes shahii WAL 8301 draft genome.,0.017999999225139618,3610134
0.00021099207420759725,"ENA|CP002859|CP002859.1 Runella slithyformis DSM 19594, complete genome.",0.009999999776482582,6428689
0.00019662127300743235,"ENA|CP000580|CP000580.1 Mycobacterium sp. JLS, complete genome.",0.009999999776482582,5990827
0.0001948909820955179,"ENA|CP000937|CP000937.1 Francisella philomiragia subsp. philomiragia ATCC 25017, complete genome.",0.029999999329447746,1979369
0.00019336855621423802,"ENA|CP002839|CP002839.1 Halopiger xanaduensis SH-6, complete genome.",0.01600000075995922,3682325
0.00019234083160718434,"ENA|CP003372|CP003372.1 Natrinema pellirubrum DSM 15624, complete genome.",0.01600000075995922,3662754
0.0001867617145179581,"ENA|CP004889|CP004889.1 Rickettsia prowazekii str. Breinl, complete genome.",0.052000001072883606,1094311
0.0001822155837336831,"ENA|CP003346|CP003346.1 Echinicola vietnamensis DSM 17526, complete genome.",0.009999999776482582,5551902
0.0001810958833400778,"ENA|CP001095|CP001095.1 Bifidobacterium longum subsp. infantis ATCC 15697, complete genome.",0.019999999552965164,2758893
0.00018093066550148562,"ENA|AE010299|AE010299.1 Methanosarcina acetivorans str. C2A, complete genome.",0.009999999776482582,5512752
0.0001793817037126153,"ENA|CP001824|CP001824.1 Sphaerobacter thermophilus DSM 20745 chromosome 2, complete sequence.",0.04399999976158142,1242172
0.00017828921494813399,"ENA|CP002385|CP002385.1 Mycobacterium gilvum Spyr1, complete genome.",0.009999999776482582,5432270
0.00017775452775733373,"ENA|CP001860|CP001860.1 Haloterrigena turkmenica DSM 5511, complete genome.",0.014000000432133675,3868556
0.00017329917283175888,ENA|CU207366|CU207366.1 Gramella forsetii KT0803 complete circular genome.,0.014000000432133675,3771592
0.0001712633201915803,"ENA|CP000383|CP000383.1 Cytophaga hutchinsonii ATCC 33406, complete genome.",0.012000000104308128,4348499
0.00016863038314505877,ENA|FP929042|FP929042.1 Eubacterium rectale DSM 17629 draft genome.,0.01600000075995922,3211235
0.00016490565105127685,"ENA|CP003084|CP003084.1 Propionibacterium acnes ATCC 11828, complete genome.",0.019999999552965164,2512244
0.0001611409718595505,"ENA|CP002219|CP002219.1 Caldicellulosiruptor hydrothermalis 108, complete genome.",0.017999999225139618,2727657
0.0001609376381881562,"ENA|CP002691|CP002691.1 Haliscomenobacter hydrossis DSM 1100, complete genome.",0.006000000052154064,8172645
0.00016026871268954302,"ENA|CP002530|CP002530.1 Bacteroides salanitronis DSM 18170, complete genome.",0.012000000104308128,4069338
0.00015988852945528448,"ENA|CP003316|CP003316.1 Pyrobaculum oguniense TE7, complete genome.",0.019999999552965164,2435811
0.0001565664267408012,"ENA|CP002326|CP002326.1 Caldicellulosiruptor kristjanssonii I77R1B, complete genome.",0.017999999225139618,2650223
0.00015516462784269193,"ENA|CP000660|CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome.",0.02199999988079071,2148950
0.0001548031742704099,"ENA|CP002453|CP002453.1 Cellulophaga algicola DSM 14237, complete genome.",0.009999999776482582,4716677
0.00015442843106797745,"ENA|CP000099|CP000099.1 Methanosarcina barkeri str. Fusaro, complete genome.",0.009999999776482582,4705259
0.0001535522430359473,ENA|FP236842|FP236842.1 Erwinia pyrifoliae strain Ep1/96 complete chromosome.,0.012000000104308128,3898802
0.00015000653814094617,"ENA|CP001892|CP001892.1 Bifidobacterium animalis subsp. lactis V9, complete genome.",0.024000000208616257,1904387
0.00014663835114886095,"ENA|CP003001|CP003001.1 Caldicellulosiruptor lactoaceticus 6A, complete genome.",0.017999999225139618,2482169
0.00014610455681174004,"ENA|CR925678|CR925678.1 Ehrlichia ruminantium str. Welgevonden, complete genome.",0.029999999329447746,1483880
0.00014485567986365652,"ENA|CP002293|CP002293.1 Geobacillus sp. Y4.1MC1, complete genome.",0.012000000104308128,3677990
0.00014201852124218716,"ENA|AP012279|AP012279.1 Bradyrhizobium sp. S23321 DNA, complete genome.",0.006000000052154064,7211905
0.00013033209868746853,"ENA|CP000409|CP000409.1 Rickettsia canadensis str. McKiel, complete genome.",0.03400000184774399,1167962
0.00012473092557990618,"ENA|CP006835|CP006835.1 Mycobacterium kansasii ATCC 12478, complete genome.",0.006000000052154064,6334016
0.0001237195718233112,"ENA|CP001638|CP001638.1 Geobacillus sp. WCH70, complete genome.",0.012000000104308128,3141329
0.00012009359516864193,"ENA|CP002872|CP002872.1 Francisella sp. TX077308, complete genome.",0.017999999225139618,2032842
0.00011732201588885084,"ENA|CP001699|CP001699.1 Chitinophaga pinensis DSM 2588, complete genome.",0.004000000189989805,8936671
0.00011262826669445971,"ENA|CP000133|CP000133.1 Rhizobium etli CFN 42, complete genome.",0.00800000037997961,4289569
0.00011172293465120646,"ENA|CP000254|CP000254.1 Methanospirillum hungatei JF-1, complete genome.",0.009999999776482582,3404071
0.00010929174146719468,"ENA|CP001393|CP001393.1 Caldicellulosiruptor bescii DSM 6725, complete genome.",0.012000000104308128,2774996
0.0001065792060027205,"ENA|CP000494|CP000494.1 Bradyrhizobium sp. BTAi1, complete genome.",0.004000000189989805,8118368
0.00010494710294434948,"ENA|BX470250|BX470250.1 Bordetella bronchiseptica strain RB50, complete genome",0.006000000052154064,5329365
0.00010243071112340145,"ENA|CP001681|CP001681.1 Pedobacter heparinus DSM 2366, complete genome.",0.006000000052154064,5201579
0.0001015383400965129,"ENA|CP002286|CP002286.1 Bifidobacterium longum subsp. longum BBMN68, complete genome.",0.014000000432133675,2209827
9.72535674875834e-05,"ENA|CP001932|CP001932.1 Natrialba magadii ATCC 43099, complete genome.",0.00800000037997961,3704007
9.696287566869544e-05,"ENA|CP003388|CP003388.1 Riemerella anatipestifer ATCC 11845 = DSM 15868, complete genome.",0.014000000432133675,2110249
9.663496875113191e-05,"ENA|CU234118|CU234118.1 Bradyrhizobium sp. ORS278,complete sequence.",0.004000000189989805,7360894
9.49717457847632e-05,"ENA|AM406671|AM406671.1 Lactococcus lactis subsp. cremoris MG1363, complete genome",0.012000000104308128,2411401
9.179225736648228e-05,"ENA|CP002545|CP002545.1 Pedobacter saltans DSM 12145, complete genome.",0.006000000052154064,4661343
9.141613267936705e-05,"ENA|CP003280|CP003280.1 Aequorivita sublithincola DSM 14238, complete genome.",0.00800000037997961,3481682
9.128684659370122e-05,"ENA|FQ859183|FQ859183.1 Flavobacterium branchiophilum FL-15, complete genome.",0.00800000037997961,3476758
9.067764761733672e-05,"ENA|CP001794|CP001794.1 Geobacillus sp. Y412MC61, complete genome.",0.00800000037997961,3453556
8.977756459255266e-05,"ENA|CP003787|CP003787.1 Riemerella anatipestifer RA-CH-1, complete genome.",0.012000000104308128,2279517
8.881759788526135e-05,"ENA|CP002528|CP002528.1 Krokinobacter sp. 4H-3-7-5, complete genome.",0.00800000037997961,3382714
8.860499051574964e-05,"ENA|CP001074|CP001074.1 Rhizobium etli CIAT 652, complete genome.",0.006000000052154064,4499489
8.664783844972863e-05,"ENA|CP003740|CP003740.1 Octadecabacter antarcticus 307, complete genome.",0.006000000052154064,4400102
8.456462654690499e-05,ENA|FM954972|FM954972.2 Vibrio splendidus LGP32 chromosome 1,0.00800000037997961,3220735
8.269011693863428e-05,"ENA|CP003117|CP003117.1 Methanosaeta harundinacea 6Ac, complete genome.",0.009999999776482582,2519474
8.241932503110556e-05,"ENA|FO082820|FO082820.1 Rhizobium sp. NT-26 chromosome, complete genome.",0.006000000052154064,4185372
8.182662817051915e-05,"ENA|CP003879|CP003879.1 Psychroflexus torquis ATCC 700755, complete genome.",0.006000000052154064,4155274
8.013449073595924e-05,"ENA|CP002955|CP002955.1 Cyclobacterium marinum DSM 745, complete genome.",0.004000000189989805,6104017
7.937894255418891e-05,"ENA|CP002305|CP002305.1 Leadbetterella byssophila DSM 17132, complete genome.",0.006000000052154064,4030977
