fraction,name,similarity,sketch_kmers
0.006972393152954438,"ENA|CP001071|CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome.",0.9860000014305115,2629856
0.006853933079148229,"ENA|CP003301|CP003301.1 Escherichia coli O104:H4 str. 2009EL-2071, complete genome.",0.49399998784065247,5159884
0.006766721542061268,"ENA|CP000946|CP000946.1 Escherichia coli ATCC 8739, complete genome.",0.5400000214576721,4660275
0.0065926912104389175,"ENA|CP001337|CP001337.1 Chloroflexus aggregans DSM 9485, complete genome.",0.527999997138977,4643611
0.006578154845793622,"ENA|CP004009|CP004009.1 Escherichia coli APEC O78, complete genome.",0.5199999809265137,4704655
0.006476223541364699,"ENA|CP001622|CP001622.1 Rhizobium leguminosarum bv. trifolii WSM1325, complete genome.",0.5099999904632568,4722573
0.0063956097365384604,"ENA|CP002970|CP002970.1 Escherichia coli KO11FL, complete genome.",0.5059999823570251,4700656
0.006258013109968495,"ENA|HE616528|HE616528.1 Shigella sonnei 53G main chromosome, complete genome",0.5059999823570251,4599525
0.006235671112669057,"ENA|AP012306|AP012306.1 Escherichia coli str. K-12 substr. MDS42 DNA, complete genome.",0.5860000252723694,3957424
0.0060789893747450205,"ENA|AM236080|AM236080.1 Rhizobium leguminosarum bv. viciae chromosome complete genome, strain 3841",0.4560000002384186,4957852
0.006068234801266657,"ENA|CP004015|CP004015.1 Rhizobium tropici CIAT 899, complete genome.",0.5960000157356262,3786545
0.00583171481193815,"ENA|CP001164|CP001164.1 Escherichia coli O157:H7 str. EC4115, complete genome.",0.414000004529953,5238693
0.005816352233259262,"ENA|CP000975|CP000975.1 Methylacidiphilum infernorum V4, complete genome.",0.9580000042915344,2257939
0.005524491836188132,"ENA|CP001383|CP001383.1 Shigella flexneri 2002017, complete genome.",0.4779999852180481,4298248
0.005081424233760426,"ENA|CP001074|CP001074.1 Rhizobium etli CIAT 652, complete genome.",0.41999998688697815,4499489
0.004892055946545654,"ENA|CP003034|CP003034.1 Escherichia coli O7:K1 str. CE10, complete genome.",0.3499999940395355,5198169
0.004805800899350683,"ENA|AP012029|AP012029.1 Anaerolinea thermophila UNI-1 DNA, complete genome.",0.5180000066757202,3450349
0.004716326910762552,"ENA|CP000034|CP000034.1 Shigella dysenteriae Sd197, complete genome.",0.4580000042915344,3829706
0.004663604890404027,"ENA|CP001191|CP001191.1 Rhizobium leguminosarum bv. trifolii WSM2304, complete genome.",0.38600000739097595,4493259
0.004428031617774809,ENA|FQ312004|FQ312004.1 Bacteroides fragilis 638R genome.,0.31200000643730164,5278167
0.00438298750352437,"ENA|CP000133|CP000133.1 Rhizobium etli CFN 42, complete genome.",0.3799999952316284,4289569
0.004342579845250271,"ENA|AP006841|AP006841.1 Bacteroides fragilis YCH46 DNA, complete genome.",0.3100000023841858,5209705
0.004306332554709755,"ENA|CR626927|CR626927.1 Bacteroides fragilis NCTC 9343, complete genome",0.31200000643730164,5133103
0.0035315197949804147,"ENA|CP001823|CP001823.1 Sphaerobacter thermophilus DSM 20745 chromosome 1, complete sequence.",0.4779999852180481,2747646
0.0024944074484029802,"ENA|CP001589|CP001589.1 Yersinia pestis D182038, complete genome.",0.21199999749660492,4375811
0.0024579530110374315,"ENA|CP001404|CP001404.1 Sulfolobus islandicus Y.N.15.51, complete genome.",0.3400000035762787,2688572
0.002438806170580089,"ENA|CP001402|CP001402.1 Sulfolobus islandicus M.16.4, complete genome.",0.3479999899864197,2606304
0.0024246259097781267,"ENA|CP001401|CP001401.1 Sulfolobus islandicus M.16.27, complete genome.",0.33799999952316284,2667811
0.00241020777363794,"ENA|CP001055|CP001055.1 Elusimicrobium minutum Pei191, complete genome.",0.5519999861717224,1623837
0.002403319364975617,"ENA|CP003196|CP003196.1 Propionibacterium acnes TypeIA2 P.acn17, complete genome.",0.3540000021457672,2524848
0.0023971020615697184,"ENA|CP002425|CP002425.1 Sulfolobus islandicus REY15A, complete genome.",0.3619999885559082,2462663
0.002392734800384243,"ENA|BX936398|BX936398.1 Yersinia pseudotuberculosis IP32953 genome, complete sequence.",0.1940000057220459,4586906
0.0023359047526276397,"ENA|CP003877|CP003877.1 Propionibacterium acnes C1, complete genome.",0.34599998593330383,2510765
0.0023007747488642326,"ENA|CP003293|CP003293.1 Propionibacterium acnes HL096PA1, complete genome.",0.3440000116825104,2487383
0.0022658405122687546,"ENA|CP003323|CP003323.1 Mycobacterium intracellulare MOTT-02, complete genome.",0.15600000321865082,5401716
0.002228787704326469,"ENA|CP003322|CP003322.1 Mycobacterium intracellulare ATCC 13950, complete genome.",0.15399999916553497,5382388
0.0020590316709657116,"ENA|CP002275|CP002275.1 Mycobacterium indicus pranii MTCC 9506, complete genome.",0.1379999965429306,5548952
0.0019625897577455684,"ENA|CP000857|CP000857.1 Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594, complete genome.",0.15399999916553497,4739536
0.0019020360126665954,"ENA|CP001829|CP001829.1 Corynebacterium pseudotuberculosis C231, complete genome.",0.3059999942779541,2311662
0.0018847122572601964,"ENA|CP001144|CP001144.1 Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853, complete genome.",0.1459999978542328,4800862
0.0018717546924287686,"ENA|CP003386|CP003386.1 Salmonella enterica subsp. enterica serovar Typhimurium str. 798, complete genome.",0.14399999380111694,4834076
0.0018521716603613625,"ENA|CP000886|CP000886.1 Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7, complete genome.",0.14399999380111694,4783500
0.001765927840757218,"ENA|CP004079|CP004079.1 Dehalococcoides mccartyi DCMB5, complete genome.",0.46000000834465027,1427717
0.0017554982507329727,"ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome",0.14399999380111694,4533827
0.0017536402672933562,"ENA|CP004080|CP004080.1 Dehalococcoides mccartyi BTF08, complete genome.",0.45399999618530273,1436520
0.0017508565496691685,"ENA|CP003421|CP003421.3 Corynebacterium pseudotuberculosis 31, complete genome.",0.27399998903274536,2376441
0.001738190313338058,"ENA|CP001275|CP001275.1 Thermomicrobium roseum DSM 5159, complete genome.",0.3199999928474426,2020107
0.0016919652376493589,ENA|AJ965256|AJ965256.1 Dehalococcoides sp. CBDB1 complete genome,0.45399999618530273,1385998
0.00159767343661261,"ENA|CP003652|CP003652.1 Corynebacterium pseudotuberculosis Cp162, complete genome.",0.25999999046325684,2285292
0.0015637492208534422,"ENA|CP001924|CP001924.1 Dehalococcoides sp. GT, complete genome.",0.4359999895095825,1333852
0.0015131529629636362,"ENA|CP003084|CP003084.1 Propionibacterium acnes ATCC 11828, complete genome.",0.2240000069141388,2512244
0.0013934849188606678,"ENA|CP000688|CP000688.1 Dehalococcoides sp. BAV1, complete genome.",0.39399999380111694,1315325
0.001259688923053317,"ENA|CP001892|CP001892.1 Bifidobacterium animalis subsp. lactis V9, complete genome.",0.2460000067949295,1904387
0.0012445600731127496,"ENA|CP000518|CP000518.1 Mycobacterium sp. KMS, complete genome.",0.0820000022649765,5644546
0.0010705757815788733,"ENA|AP009510|AP009510.1 Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA, complete genome.",0.35199999809265137,1131102
0.0010580751416271652,"ENA|CP002084|CP002084.1 Dehalogenimonas lykanthroporepellens BL-DC-9, complete genome.",0.2460000067949295,1599589
0.0009806324715756207,"ENA|CP005928|CP005928.1 Mycobacterium avium subsp. paratuberculosis MAP4, complete genome.",0.07599999755620956,4798657
0.00086057831246722,"ENA|CP001110|CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome.",0.1080000028014183,2963423
0.0007882633111245894,"ENA|AP012603|AP012603.1 Bradyrhizobium oligotrophicum S58 DNA, complete genome.",0.035999998450279236,8143214
0.0007540605027754002,"ENA|CP000492|CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome.",0.09399999678134918,2983358
0.0007486100205609483,"ENA|CP000027|CP000027.1 Dehalococcoides ethenogenes 195, complete genome.",0.20000000298023224,1392043
0.0007476992831486298,"ENA|CP001100|CP001100.1 Chloroherpeton thalassium ATCC 35110, complete genome.",0.08399999886751175,3310356
0.0007122371405237296,"ENA|CP001101|CP001101.1 Chlorobium phaeobacteroides BS1, complete genome.",0.10000000149011612,2648815
0.000673519792348316,"ENA|CP001827|CP001827.1 Dehalococcoides sp. VS, complete genome.",0.17800000309944153,1407205
0.0006538639795064794,"ENA|CP003215|CP003215.1 Corynebacterium diphtheriae HC04, complete genome.",0.10199999809265137,2384044
0.0006476354825683176,"ENA|CP002794|CP002794.1 Bifidobacterium longum subsp. longum KACC 91563, complete genome.",0.10400000214576721,2315924
0.0006385940502239531,"ENA|CP003214|CP003214.1 Corynebacterium diphtheriae HC03, complete genome.",0.09799999743700027,2423404
0.0006378969926157471,ENA|FP929034|FP929034.1 Bifidobacterium longum subsp. longum F8 draft genome.,0.10199999809265137,2325827
0.0006179660366823339,"ENA|CP002286|CP002286.1 Bifidobacterium longum subsp. longum BBMN68, complete genome.",0.10400000214576721,2209827
0.0006173505555538988,"ENA|CP002567|CP002567.1 Bifidobacterium animalis subsp. animalis ATCC 25527, complete genome.",0.11999999731779099,1913276
0.0006083054463176051,"ENA|CP001095|CP001095.1 Bifidobacterium longum subsp. infantis ATCC 15697, complete genome.",0.0820000022649765,2758893
0.0005354974907981582,"ENA|CP003211|CP003211.1 Corynebacterium diphtheriae CDCE 8392, complete genome.",0.08399999886751175,2370856
0.0005173370005960247,"ENA|CP001108|CP001108.1 Prosthecochloris aestuarii DSM 271, complete genome.",0.07800000160932541,2466641
0.0004904708206311165,"ENA|CP000108|CP000108.1 Chlorobium chlorochromatii CaD3, complete genome.",0.07400000095367432,2464952
0.0004674168127220646,"ENA|CP002385|CP002385.1 Mycobacterium gilvum Spyr1, complete genome.",0.03200000151991844,5432270
0.00046092874632666127,"ENA|CP001824|CP001824.1 Sphaerobacter thermophilus DSM 20745 chromosome 2, complete sequence.",0.1379999965429306,1242172
0.00040838769395767774,"ENA|CP001921|CP001921.1 Acinetobacter baumannii 1656-2, complete genome.",0.03999999910593033,3796992
0.0003988412602238262,"ENA|CP000096|CP000096.1 Chlorobium luteolum DSM 273, complete genome.",0.06400000303983688,2317646
0.0003955561163163476,"ENA|CP002691|CP002691.1 Haliscomenobacter hydrossis DSM 1100, complete genome.",0.017999999225139618,8172645
0.0003901237504232965,"ENA|CP001099|CP001099.1 Chlorobaculum parvum NCIB 8327, complete genome.",0.06400000303983688,2266989
0.00037564159256654864,"ENA|CP000607|CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome.",0.07199999690055847,1940297
0.00036648371965146713,"ENA|FP929003|FP929003.1 Candidatus Nitrospira defluvii chromosome, complete genome.",0.03200000151991844,4259236
0.0003579223244543149,"ENA|CP001800|CP001800.1 Sulfolobus solfataricus 98/2, complete genome.",0.05400000140070915,2465029
0.0003324897552899656,ENA|HE995405|HE995405.1 Sinorhizobium meliloti Rm41 complete genome,0.03400000184774399,3636858
0.00032701486146767853,"ENA|CU459141|CU459141.1 Acinetobacter baumannii str. AYE, complete genome.",0.03200000151991844,3800533
0.0002883566708579665,"ENA|CP001699|CP001699.1 Chitinophaga pinensis DSM 2588, complete genome.",0.012000000104308128,8936671
0.0002866014838336187,"ENA|BX470250|BX470250.1 Bordetella bronchiseptica strain RB50, complete genome",0.019999999552965164,5329365
0.000274817831122299,"ENA|AP011163|AP011163.1 Acetobacter pasteurianus IFO 3283-01-42C DNA, complete genome.",0.03799999877810478,2689604
0.00027248679009236285,"ENA|AE006470|AE006470.1 Chlorobium tepidum TLS, complete genome.",0.04800000041723251,2111209
0.00026522025707701624,"ENA|BX470248|BX470248.1 Bordetella pertussis strain Tohama I, complete genome",0.026000000536441803,3793677
0.00024804097178471194,"ENA|CP003329|CP003329.1 Bacillus subtilis subsp. subtilis 6051-HGW, complete genome.",0.02199999988079071,4193028
0.00020844360580911923,"ENA|CP000783|CP000783.1 Cronobacter sakazakii ATCC BAA-894, complete genome.",0.017999999225139618,4306685
0.00020743242735703598,"ENA|CP002859|CP002859.1 Runella slithyformis DSM 19594, complete genome.",0.012000000104308128,6428689
0.00019766497867213174,"ENA|CP002743|CP002743.1 Bifidobacterium breve ACS-071-V-Sch8b, complete genome.",0.03200000151991844,2297242
0.00019273796135157073,"ENA|CU458896|CU458896.1 Mycobacterium abscessus ATCC 19977 chromosome, complete sequence.",0.014000000432133675,5119956
0.0001919626796856183,"ENA|CP000303|CP000303.1 Bifidobacterium breve UCC2003, complete genome.",0.029999999329447746,2379702
0.00018388108750966363,"ENA|CP003787|CP003787.1 Riemerella anatipestifer RA-CH-1, complete genome.",0.029999999329447746,2279517
0.00018112156855201673,"ENA|CP002791|CP002791.1 Corynebacterium ulcerans BR-AD22, complete genome.",0.026000000536441803,2590740
0.00017447715319989285,"ENA|HE802067|HE802067.1 Corynebacterium glutamicum K051 complete genome, strain ATCC 13032, sub-strain K051",0.019999999552965164,3244409
0.0001683207253200631,"ENA|CP001561|CP001561.1 Neisseria meningitidis alpha710, complete genome.",0.029999999329447746,2086620
0.0001648286694967871,"ENA|CP003349|CP003349.1 Solitalea canadensis DSM 3403, complete genome.",0.012000000104308128,5108325
0.00016142631876572036,"ENA|CP002544|CP002544.1 Odoribacter splanchnicus DSM 20712, complete genome.",0.014000000432133675,4288183
0.00014545321117048093,"ENA|CP001147|CP001147.1 Thermodesulfovibrio yellowstonii DSM 11347, complete genome.",0.02800000086426735,1931934
0.00014169154903909253,"ENA|AP006725|AP006725.1 Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044 DNA, complete genome.",0.009999999776482582,5269519
0.0001403116098678352,"ENA|CP000383|CP000383.1 Cytophaga hutchinsonii ATCC 33406, complete genome.",0.012000000104308128,4348499
0.00013618144302757773,"ENA|CP003388|CP003388.1 Riemerella anatipestifer ATCC 11845 = DSM 15868, complete genome.",0.024000000208616257,2110249
0.00013597608166469608,"ENA|FM211192|FM211192.1 Mycobacterium leprae Br4923, complete genome sequence",0.01600000075995922,3160600
0.0001359015326237162,ENA|FP929032|FP929032.1 Alistipes shahii WAL 8301 draft genome.,0.014000000432133675,3610134
0.00013473534186618665,"ENA|CP003169|CP003169.1 Mycobacterium rhodesiae NBB3, complete genome.",0.00800000037997961,6263521
0.0001313103042314787,"ENA|CP003492|CP003492.1 Bacillus sp. JS, complete genome.",0.012000000104308128,4069533
0.00011942762129760007,"ENA|CP003346|CP003346.1 Echinicola vietnamensis DSM 17526, complete genome.",0.00800000037997961,5551902
0.00011415335319799817,"ENA|AP009384|AP009384.1 Azorhizobium caulinodans ORS 571 DNA, complete genome.",0.00800000037997961,5306714
0.00011173073097219426,"ENA|CP003879|CP003879.1 Psychroflexus torquis ATCC 700755, complete genome.",0.009999999776482582,4155274
0.00010564658761186586,"ENA|CP000803|CP000803.1 Francisella tularensis subsp. holarctica FTNF002-00, complete genome.",0.02199999988079071,1785911
0.00010435047433654118,"ENA|CP002220|CP002220.1 Bifidobacterium bifidum S17, complete genome.",0.017999999225139618,2156001
0.00010212334627420924,"ENA|CP002919|CP002919.1 Leptospirillum ferriphilum ML-04, complete genome.",0.01600000075995922,2373734
0.00010072964091271844,"ENA|CP003699|CP003699.2 Mycobacterium massiliense str. GO 06, complete genome.",0.00800000037997961,4682678
9.899303065370168e-05,"ENA|FQ311875|FQ311875.1 Arthrobacter arilaitensis RE117 chromosome, complete sequence.",0.009999999776482582,3681558
9.847817050557373e-05,"ENA|CP002955|CP002955.1 Cyclobacterium marinum DSM 745, complete genome.",0.006000000052154064,6104017
9.815168394965095e-05,"ENA|CP002542|CP002542.1 Fluviicola taffensis DSM 16823, complete genome.",0.00800000037997961,4562835
9.538996129341757e-05,"ENA|AP012342|AP012342.1 Leptospirillum ferrooxidans C2-3 DNA, complete genome.",0.014000000432133675,2533971
9.465111511817259e-05,"ENA|CP003740|CP003740.1 Octadecabacter antarcticus 307, complete genome.",0.00800000037997961,4400102
9.348618472654852e-05,"ENA|FQ859183|FQ859183.1 Flavobacterium branchiophilum FL-15, complete genome.",0.009999999776482582,3476758
9.248945207404709e-05,"ENA|AP010968|AP010968.1 Kitasatospora setae KM-6054 DNA, complete genome.",0.004000000189989805,8599223
9.154170446377941e-05,ENA|AL645882|AL645882.2 Streptomyces coelicolor A3(2) complete genome,0.004000000189989805,8511106
8.218391841253462e-05,"ENA|CP003415|CP003415.1 Pectobacterium sp. SCC3193, complete genome.",0.006000000052154064,5094043
8.022050728960396e-05,"ENA|CP005287|CP005287.1 Propionibacterium avidum 44067, complete genome.",0.012000000104308128,2486172
7.609574511763614e-05,"ENA|CP002453|CP002453.1 Cellulophaga algicola DSM 14237, complete genome.",0.006000000052154064,4716677
7.520302298289185e-05,"ENA|CP002545|CP002545.1 Pedobacter saltans DSM 12145, complete genome.",0.006000000052154064,4661343
7.49287401005268e-05,"ENA|CP001875|CP001875.2 Pantoea ananatis LMG 20103, complete genome.",0.006000000052154064,4644342
7.451025744152632e-05,"ENA|CP002008|CP002008.1 Caulobacter segnis ATCC 21756, complete genome.",0.006000000052154064,4618403
7.043255621702389e-05,"ENA|CP002246|CP002246.1 Yersinia enterocolitica subsp. palearctica 105.5R(r), complete genome.",0.006000000052154064,4365653
6.757350006955612e-05,"ENA|CP001638|CP001638.1 Geobacillus sp. WCH70, complete genome.",0.00800000037997961,3141329
6.713392036494021e-05,"ENA|BX571966|BX571966.1 Burkholderia pseudomallei strain K96243, chromosome 2, complete sequence.",0.00800000037997961,3120894
6.648429534465403e-05,"ENA|CP002496|CP002496.1 Pseudomonas aeruginosa M18, complete genome.",0.004000000189989805,6181389
6.447767656215247e-05,ENA|HE617159|HE617159.1 Bacillus amyloliquefaciens subsp. plantarum CAU B946 complete genome,0.006000000052154064,3996549
6.0931294563867774e-05,"ENA|CP000086|CP000086.1 Burkholderia thailandensis E264 chromosome I, complete sequence.",0.006000000052154064,3776732
6.091772777727083e-05,"ENA|CP003419|CP003419.1 Helicobacter pylori XZ274, complete genome.",0.014000000432133675,1618239
6.085323307961971e-05,"ENA|CP000758|CP000758.1 Ochrobactrum anthropi ATCC 49188 chromosome 1, complete sequence.",0.00800000037997961,2828920
6.01926578990155e-05,"ENA|AP012601|AP012601.1 Helicobacter pylori OK310 DNA, complete genome.",0.014000000432133675,1598978
5.9919908674242906e-05,"ENA|AP012204|AP012204.1 Microlunatus phosphovorus NM-1 DNA, complete genome.",0.004000000189989805,5571064
5.9592337363164316e-05,"ENA|CP001673|CP001673.1 Flavobacteriaceae bacterium 3519-10, complete genome.",0.00800000037997961,2770304
5.913302120741138e-05,ENA|BX571963|BX571963.1 Rhodopseudomonas palustris CGA009 complete genome.,0.004000000189989805,5497903
5.907849491751284e-05,"ENA|AP011943|AP011943.1 Helicobacter pylori F32 DNA, complete genome.",0.014000000432133675,1569381
5.8110576238480696e-05,"ENA|CP002418|CP002418.1 Rhodopseudomonas palustris DX-1, complete genome.",0.004000000189989805,5402841
5.773379824404957e-05,"ENA|CP000826|CP000826.1 Serratia proteamaculans 568, complete genome.",0.004000000189989805,5367810
5.613134898955203e-05,"ENA|CP001700|CP001700.1 Catenulispora acidiphila DSM 44928, complete genome.",0.0020000000949949026,10437644
5.601329059396318e-05,"ENA|CP002994|CP002994.1 Streptomyces violaceusniger Tu 4113, complete genome.",0.0020000000949949026,10415691
5.594589088221922e-05,"ENA|CP001681|CP001681.1 Pedobacter heparinus DSM 2366, complete genome.",0.004000000189989805,5201579
5.509215761494268e-05,"ENA|CP003872|CP003872.1 Acidovorax sp. KKS102, complete genome.",0.004000000189989805,5122203
5.501625563364896e-05,"ENA|FN806773|FN806773.1 Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1, complete genome",0.00800000037997961,2557573
5.4413782984907585e-05,"ENA|CP002000|CP002000.1 Amycolatopsis mediterranei U32, complete genome.",0.0020000000949949026,10118262
5.434741042906749e-05,ENA|FN563149|FN563149.1 Rhodococcus equi 103S chromosome,0.004000000189989805,5052960
5.410215141256745e-05,"ENA|CP001802|CP001802.1 Gordonia bronchialis DSM 43247, complete genome.",0.004000000189989805,5030157
5.324988090134248e-05,"ENA|CP000509|CP000509.1 Nocardioides sp. JS614, complete genome.",0.004000000189989805,4950917
5.301089031876437e-05,"ENA|CP001807|CP001807.1 Rhodothermus marinus DSM 4252, complete genome.",0.006000000052154064,3285798
5.2241208425970896e-05,"ENA|CP003720|CP003720.1 Streptomyces hygroscopicus subsp. jinggangensis TL01, complete genome.",0.0020000000949949026,9714271
5.191658951589346e-05,"ENA|CP001715|CP001715.1 Candidatus Accumulibacter phosphatis clade IIA str. UW-1, complete genome.",0.004000000189989805,4826954
5.1200280028550306e-05,"ENA|CP001836|CP001836.1 Dickeya dadantii Ech586, complete genome.",0.004000000189989805,4760355
5.0107568991348124e-05,ENA|HE971709|HE971709.1 Streptomyces davawensis strain JCM 4913 complete genome,0.0020000000949949026,9317520
5.007623610417685e-05,"ENA|CP002184|CP002184.1 Helicobacter pylori 908, complete genome.",0.012000000104308128,1551949
5.00017826888096e-05,"ENA|CP005929|CP005929.1 Actinoplanes sp. N902-109, complete genome.",0.0020000000949949026,9297849
4.99413936636847e-05,"ENA|CP003697|CP003697.1 Corynebacterium halotolerans YIM 70093 = DSM 44683, complete genome.",0.006000000052154064,3095540
4.938554830206832e-05,ENA|AM942444|AM942444.1 Corynebacterium urealyticum DSM 7109 complete genome,0.00800000037997961,2295815
4.867136114897033e-05,"ENA|BA000035|BA000035.2 Corynebacterium efficiens YS-314 DNA, complete genome.",0.006000000052154064,3016819
4.731588831136304e-05,"ENA|CP002299|CP002299.1 Frankia sp. EuI1c, complete genome.",0.0020000000949949026,8798406
4.711817241589298e-05,"ENA|CP002589|CP002589.1 Prevotella denticola F0289, complete genome.",0.006000000052154064,2920547
4.6711624862014406e-05,"ENA|CP000820|CP000820.1 Frankia sp. EAN1pec, complete genome.",0.0020000000949949026,8686043
4.558746994748303e-05,"ENA|CP001819|CP001819.1 Sanguibacter keddieii DSM 10542, complete genome.",0.004000000189989805,4238503
4.5400032817256907e-05,"ENA|AE014291|AE014291.4 Brucella suis 1330 chromosome I, complete sequence.",0.00800000037997961,2110538
4.525314414522511e-05,"ENA|CP000362|CP000362.1 Roseobacter denitrificans OCh 114, complete genome.",0.004000000189989805,4207419
4.376800577495184e-05,"ENA|CP002530|CP002530.1 Bacteroides salanitronis DSM 18170, complete genome.",0.004000000189989805,4069338
4.105024805336716e-05,"ENA|CP004141|CP004141.1 Edwardsiella piscicida C07-087, complete genome.",0.004000000189989805,3816654
4.080095411888071e-05,"ENA|AP011533|AP011533.1 Rickettsia japonica YH DNA, complete genome.",0.012000000104308128,1264492
4.056558104457338e-05,ENA|CU207366|CU207366.1 Gramella forsetii KT0803 complete circular genome.,0.004000000189989805,3771592
3.984335599966872e-05,"ENA|CP002534|CP002534.1 Cellulophaga lytica DSM 7489, complete genome.",0.004000000189989805,3704443
3.866094747625311e-05,"ENA|CP002165|CP002165.1 Xylella fastidiosa subsp. fastidiosa GB514, complete genome.",0.006000000052154064,2396339
3.8031302407428216e-05,"ENA|CP003040|CP003040.1 Roseburia hominis A2-183, complete genome.",0.004000000189989805,3535967
3.744743687610758e-05,"ENA|CP003280|CP003280.1 Aequorivita sublithincola DSM 14238, complete genome.",0.004000000189989805,3481682
